label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Run,0.21967610716819763,0.9266761541366577,6.462403234763769e-07,0.3028107285499573,0.8857289552688599,-0.03954685106873512,0.3787742257118225,0.7700251340866089,-0.04537900164723396,0.4348146915435791,0.6647530794143677,-0.04791638255119324,0.4539581537246704,0.5802887082099915,-0.04833000525832176,0.33197858929634094,0.5600331425666809,-0.00023700855672359467,0.3671187162399292,0.4227496385574341,-0.004067042376846075,0.38508719205856323,0.3370025157928467,-0.014465998858213425,0.39826300740242004,0.2646694779396057,-0.02444561757147312,0.2823425531387329,0.5367998480796814,0.006190079264342785,0.29541149735450745,0.3837530016899109,0.006867541465908289,0.30292201042175293,0.28600096702575684,-0.004643500782549381,0.3070421516895294,0.21023699641227722,-0.01587987318634987,0.2343408167362213,0.5446540713310242,0.00555833987891674,0.24175713956356049,0.4038732051849365,0.0003894953115377575,0.2494601011276245,0.3123047649860382,-0.014559420756995678,0.25461289286613464,0.23219841718673706,-0.027809590101242065,0.1857648491859436,0.5743709206581116,-0.0001715648832032457,0.1795244812965393,0.4718884229660034,-0.012014014646410942,0.17469042539596558,0.4036201536655426,-0.022438686341047287,0.17322081327438354,0.3377399742603302,-0.030562689527869225
Run,0.21946251392364502,0.9271790385246277,6.393647140612302e-07,0.30273520946502686,0.8864461779594421,-0.03933514654636383,0.3785422742366791,0.7710170745849609,-0.045235905796289444,0.43421512842178345,0.6655228137969971,-0.04792628437280655,0.45301496982574463,0.5803579688072205,-0.048541728407144547,0.33178043365478516,0.5604005455970764,-0.00011462989641586319,0.36687424778938293,0.42363405227661133,-0.003864268772304058,0.3844999670982361,0.3374188542366028,-0.013938368298113346,0.39719852805137634,0.26542800664901733,-0.023620758205652237,0.28221502900123596,0.5373660326004028,0.006221846677362919,0.2947533130645752,0.384227991104126,0.007120375521481037,0.301914244890213,0.28662317991256714,-0.003627198748290539,0.30586475133895874,0.2113957405090332,-0.014226698316633701,0.23441451787948608,0.5452558994293213,0.005459882784634829,0.24181900918483734,0.40385934710502625,0.0003951274848077446,0.24933883547782898,0.3126043975353241,-0.013793262653052807,0.2543964087963104,0.23287570476531982,-0.026424266397953033,0.1861245483160019,0.574766993522644,-0.0004081567458342761,0.1793995052576065,0.4721834659576416,-0.012440384365618229,0.17439070343971252,0.40406107902526855,-0.02267174795269966,0.1727091670036316,0.33820024132728577,-0.030502500012516975
Run,0.22002315521240234,0.928528904914856,6.351448291752604e-07,0.30365216732025146,0.8873417377471924,-0.03966263681650162,0.3795963525772095,0.7711669206619263,-0.045427221804857254,0.4343535900115967,0.6650179624557495,-0.047846950590610504,0.4531453251838684,0.5799435973167419,-0.04816041141748428,0.33153659105300903,0.5607596635818481,-0.0007044050726108253,0.36676546931266785,0.42406028509140015,-0.004541993141174316,0.38441967964172363,0.3375832140445709,-0.014523324556648731,0.3970305323600769,0.26532474160194397,-0.02409142628312111,0.28217408061027527,0.5380045175552368,0.005843665450811386,0.2948383688926697,0.38496077060699463,0.006585724651813507,0.302127867937088,0.28718650341033936,-0.0039517441764473915,0.3060235381126404,0.21188154816627502,-0.014269773848354816,0.23446422815322876,0.5461739897727966,0.005266244988888502,0.24207507073879242,0.40432408452033997,-0.00030242709908634424,0.24970704317092896,0.31303951144218445,-0.014533933252096176,0.2547164559364319,0.23318243026733398,-0.0269558634608984,0.18608596920967102,0.5759491920471191,-0.0003950255340896547,0.17943726480007172,0.47281500697135925,-0.01308960746973753,0.17421112954616547,0.4045712947845459,-0.023554012179374695,0.17207634449005127,0.33867147564888,-0.03134078532457352
Run,0.21962463855743408,0.9300422072410583,6.4444833469679e-07,0.30315256118774414,0.8898090124130249,-0.03957619145512581,0.378984272480011,0.7733337879180908,-0.045414164662361145,0.4348801076412201,0.6666663289070129,-0.04799163341522217,0.4531252980232239,0.581125020980835,-0.04841670021414757,0.33151352405548096,0.5614981651306152,-5.9652618801919743e-05,0.3668043911457062,0.4245675504207611,-0.0035317109432071447,0.3845803141593933,0.33782312273979187,-0.013218499720096588,0.397296279668808,0.26579174399375916,-0.02252797596156597,0.28222495317459106,0.5384411811828613,0.0064980327151715755,0.29489368200302124,0.3852379322052002,0.007954966276884079,0.3021678626537323,0.2877378463745117,-0.0018478051060810685,0.30608996748924255,0.21282553672790527,-0.011624885722994804,0.23454076051712036,0.5463413000106812,0.0058783176355063915,0.24201349914073944,0.4045245051383972,0.001160594169050455,0.2497732788324356,0.3135733902454376,-0.012108489871025085,0.254839688539505,0.23427537083625793,-0.023901568725705147,0.1861131191253662,0.5759180784225464,8.143531158566475e-05,0.17925801873207092,0.4723145067691803,-0.0118529899045825,0.17415094375610352,0.4036976099014282,-0.021615393459796906,0.17222324013710022,0.33767732977867126,-0.028888247907161713
Run,0.21935926377773285,0.9310992956161499,6.419210762942384e-07,0.30352097749710083,0.8905687928199768,-0.03931206837296486,0.3798225224018097,0.7749451398849487,-0.04478282108902931,0.4349375367164612,0.6673902273178101,-0.04699386656284332,0.4512365460395813,0.5807574391365051,-0.047049347311258316,0.332152396440506,0.5629135966300964,0.0008164298487827182,0.36745309829711914,0.4252745509147644,-0.002091197529807687,0.3846081495285034,0.33821985125541687,-0.011608053930103779,0.3965350389480591,0.26564377546310425,-0.02082282491028309,0.28267475962638855,0.5397582054138184,0.007505004294216633,0.2953181266784668,0.3859177231788635,0.009590672329068184,0.3023529052734375,0.2880410850048065,-0.00024476705584675074,0.305838942527771,0.21297329664230347,-0.010090415365993977,0.2348710298538208,0.5473164319992065,0.0070957886055111885,0.24215462803840637,0.4053385257720947,0.0031865101773291826,0.2496916949748993,0.3144581615924835,-0.009952475316822529,0.25434523820877075,0.23548108339309692,-0.021763578057289124,0.1863442063331604,0.5766854882240295,0.001515349023975432,0.1793985366821289,0.47355297207832336,-0.009639297612011433,0.17444665729999542,0.40555766224861145,-0.01902986690402031,0.17253541946411133,0.3407135009765625,-0.026072274893522263
Run,0.21948307752609253,0.9320253729820251,6.361780151564744e-07,0.3037213087081909,0.8920807838439941,-0.03950728476047516,0.3798389732837677,0.7754484415054321,-0.044735319912433624,0.4344978928565979,0.6679243445396423,-0.046669039875268936,0.45259910821914673,0.5820872783660889,-0.046445924788713455,0.33220794796943665,0.5637755990028381,0.0005116911488585174,0.3678855299949646,0.4269271492958069,-0.002729636849835515,0.38523179292678833,0.34030479192733765,-0.012458443641662598,0.39747411012649536,0.2673967778682709,-0.021906796842813492,0.2824830710887909,0.5402491092681885,0.007163599133491516,0.29519301652908325,0.3870587944984436,0.008611372672021389,0.30245181918144226,0.28885072469711304,-0.0015623313374817371,0.30607330799102783,0.21328002214431763,-0.011615565046668053,0.23460933566093445,0.5484141111373901,0.0066669113002717495,0.24173200130462646,0.40705394744873047,0.0020267453510314226,0.24943439662456512,0.3160666823387146,-0.011465674266219139,0.2543216943740845,0.23629331588745117,-0.023439709097146988,0.1862047016620636,0.5786557197570801,0.0009948448278009892,0.1795218586921692,0.47608810663223267,-0.010778644122183323,0.17457522451877594,0.4076616168022156,-0.020589780062437057,0.17268694937229156,0.3416636288166046,-0.027926430106163025
Run,0.2195589244365692,0.932704508304596,6.261003591134795e-07,0.3043981194496155,0.8923399448394775,-0.03948892280459404,0.3811059892177582,0.7750819325447083,-0.04478756710886955,0.43537819385528564,0.6669796109199524,-0.046704571694135666,0.4537160396575928,0.5810769200325012,-0.04648718982934952,0.33228832483291626,0.5640071630477905,-0.0006212664302438498,0.36759185791015625,0.4269338846206665,-0.004547527525573969,0.3850685954093933,0.3405108153820038,-0.014595095999538898,0.39756935834884644,0.26809370517730713,-0.024123433977365494,0.2826760411262512,0.5404853224754333,0.006115705706179142,0.29525110125541687,0.3872883915901184,0.006907724775373936,0.30251219868659973,0.28990092873573303,-0.003433791222050786,0.30630117654800415,0.21482235193252563,-0.013495503924787045,0.23490065336227417,0.5483741164207458,0.005782800726592541,0.2419162541627884,0.40725719928741455,0.0005129954079166055,0.24943269789218903,0.31614741683006287,-0.013016953133046627,0.25428810715675354,0.23663419485092163,-0.02485678158700466,0.18647116422653198,0.5784251093864441,0.0003599212213885039,0.1798369288444519,0.47535908222198486,-0.011828499846160412,0.1748521775007248,0.40728896856307983,-0.021534530445933342,0.1727587878704071,0.3419029712677002,-0.028655096888542175
Run,0.2201797068119049,0.9343676567077637,6.301276584963489e-07,0.30400702357292175,0.8942008018493652,-0.03955919295549393,0.3798057436943054,0.7777478694915771,-0.04510018602013588,0.43467092514038086,0.6700186133384705,-0.04731176048517227,0.45290839672088623,0.5837478041648865,-0.04739142581820488,0.3325253129005432,0.5652613043785095,-0.0004603610432241112,0.3684045970439911,0.4280168116092682,-0.004520892631262541,0.385578453540802,0.3407667875289917,-0.014833145774900913,0.39745551347732544,0.2672473192214966,-0.02461060881614685,0.2829594314098358,0.541511058807373,0.006157625000923872,0.29539117217063904,0.387542188167572,0.006728112231940031,0.3024374544620514,0.28938910365104675,-0.003915366251021624,0.30586671829223633,0.21368181705474854,-0.014215223491191864,0.23498409986495972,0.5495379567146301,0.005715655162930489,0.24212870001792908,0.40759357810020447,0.0003958952147513628,0.24975711107254028,0.31612303853034973,-0.01313563622534275,0.25461122393608093,0.2362620234489441,-0.025004452094435692,0.18641141057014465,0.5798194408416748,0.00015957032155711204,0.17972546815872192,0.4764276146888733,-0.012007207609713078,0.1748231053352356,0.4076542854309082,-0.021653970703482628,0.1728890836238861,0.34160181879997253,-0.02873811312019825
Run,0.22012288868427277,0.9356777667999268,6.305113515736593e-07,0.303941935300827,0.8953170776367188,-0.03950662910938263,0.38028663396835327,0.7780168056488037,-0.04487786814570427,0.4352051317691803,0.6699292063713074,-0.04689224809408188,0.4516183137893677,0.5834746360778809,-0.04674262925982475,0.3322611451148987,0.5654149055480957,-0.0006541152251884341,0.36812278628349304,0.4278583228588104,-0.004770227242261171,0.3856092691421509,0.3406867980957031,-0.015071212314069271,0.39795058965682983,0.26755422353744507,-0.02477225475013256,0.2826666235923767,0.5416560769081116,0.005936854053288698,0.29534268379211426,0.38787180185317993,0.006585028953850269,0.30271071195602417,0.2897685766220093,-0.003922003787010908,0.3064635097980499,0.2141329050064087,-0.014123572036623955,0.23469577729701996,0.5495827794075012,0.0054552131332457066,0.24171459674835205,0.4082041382789612,0.00019778440764639527,0.24960608780384064,0.31703686714172363,-0.013332908973097801,0.2546740174293518,0.23758676648139954,-0.025199923664331436,0.18613332509994507,0.5797214508056641,-0.00015340531535912305,0.17926007509231567,0.4763544201850891,-0.012278460897505283,0.1742105782032013,0.40770649909973145,-0.021967440843582153,0.17214389145374298,0.34187057614326477,-0.02909679338335991
Run,0.21992433071136475,0.9364272356033325,6.357259394462744e-07,0.3039397597312927,0.8957406878471375,-0.0394417941570282,0.3803344666957855,0.7780959606170654,-0.044629618525505066,0.43533167243003845,0.6702815890312195,-0.04650009796023369,0.4513091444969177,0.5841150879859924,-0.04621894285082817,0.33220192790031433,0.5652775764465332,-0.00015537480066996068,0.3681177496910095,0.4279680550098419,-0.004112906754016876,0.38567158579826355,0.3408372104167938,-0.014403347857296467,0.39804697036743164,0.2675722539424896,-0.024136900901794434,0.2825632095336914,0.5418348908424377,0.006354952696710825,0.29517441987991333,0.38779258728027344,0.0071532707661390305,0.3026309013366699,0.2895757257938385,-0.0033851389307528734,0.306404709815979,0.21353855729103088,-0.013637428171932697,0.2345161885023117,0.550157368183136,0.005747522227466106,0.24167244136333466,0.40915271639823914,0.0005595450638793409,0.24961161613464355,0.3177579641342163,-0.013122452422976494,0.25466400384902954,0.23762807250022888,-0.02511795237660408,0.18586063385009766,0.5803474187850952,-1.350036654912401e-06,0.17926061153411865,0.4772490859031677,-0.01203443668782711,0.1742931306362152,0.4089246392250061,-0.0217411071062088,0.17226165533065796,0.3430350720882416,-0.02893495000898838
Run,0.22024565935134888,0.9378095865249634,6.27355120741413e-07,0.30403804779052734,0.896835446357727,-0.03918655216693878,0.3801473379135132,0.7781662344932556,-0.04428871348500252,0.4347313642501831,0.6706859469413757,-0.046114638447761536,0.45250236988067627,0.5846958160400391,-0.045817289501428604,0.33195582032203674,0.5655746459960938,-0.00013007553934585303,0.36785849928855896,0.42804884910583496,-0.004257310181856155,0.38537225127220154,0.340812087059021,-0.014684312976896763,0.39775681495666504,0.2675608992576599,-0.02458278276026249,0.2823338508605957,0.5423717498779297,0.006133980583399534,0.2948682904243469,0.3881945312023163,0.006525552831590176,0.3022686839103699,0.2899496257305145,-0.004421446938067675,0.30609631538391113,0.21411368250846863,-0.015020607970654964,0.23434926569461823,0.5508259534835815,0.005300255957990885,0.24154606461524963,0.40893232822418213,-0.00038571972982026637,0.2494756281375885,0.31776607036590576,-0.014521295204758644,0.25473830103874207,0.23770001530647278,-0.026845213025808334,0.18579082190990448,0.5811398029327393,-0.0006088319350965321,0.17912346124649048,0.4775952100753784,-0.01315898448228836,0.17410854995250702,0.4091438055038452,-0.02328219823539257,0.17210529744625092,0.3429638147354126,-0.030800754204392433
Run,0.21949775516986847,0.9380543231964111,6.49022581455938e-07,0.303659588098526,0.8973075151443481,-0.03992665186524391,0.37990278005599976,0.7779260873794556,-0.04535000026226044,0.4346672594547272,0.6704065799713135,-0.04742897301912308,0.4529964327812195,0.5846384167671204,-0.047215551137924194,0.3323782682418823,0.5652187466621399,0.0002482050040271133,0.367999404668808,0.4277602732181549,-0.003146759234368801,0.38535910844802856,0.33999577164649963,-0.012752634473145008,0.39759671688079834,0.2671745717525482,-0.021934229880571365,0.2824583947658539,0.5419590473175049,0.007006073370575905,0.29512497782707214,0.3876008987426758,0.008692167699337006,0.3022540509700775,0.2889721095561981,-0.0008763829828239977,0.30603718757629395,0.21290570497512817,-0.010358225554227829,0.23436042666435242,0.5502023696899414,0.006488974206149578,0.24134591221809387,0.4087730050086975,0.0019703195430338383,0.24897055327892303,0.31777244806289673,-0.01103485468775034,0.2540518045425415,0.23795247077941895,-0.02256825566291809,0.18562722206115723,0.580155074596405,0.0007103629759512842,0.17879825830459595,0.47763675451278687,-0.010878365486860275,0.17396247386932373,0.4101504683494568,-0.02025902085006237,0.17242799699306488,0.3448582887649536,-0.02720801532268524
Run,0.2191467583179474,0.9354607462882996,6.333966666716151e-07,0.30272573232650757,0.8953089118003845,-0.04002973809838295,0.3797687888145447,0.7756956219673157,-0.04539535194635391,0.43495261669158936,0.6683642864227295,-0.04725031554698944,0.45293712615966797,0.5833218097686768,-0.046777766197919846,0.3326992690563202,0.5645760893821716,-0.001233775750733912,0.3684440553188324,0.4272964894771576,-0.005226907320320606,0.38569411635398865,0.33996909856796265,-0.01517514418810606,0.3979913294315338,0.267086923122406,-0.024526964873075485,0.2826583981513977,0.5408285856246948,0.005680537782609463,0.2955543100833893,0.3865832984447479,0.006832957733422518,0.30296415090560913,0.2880740463733673,-0.0029915596824139357,0.30694347620010376,0.21219077706336975,-0.012661944143474102,0.23444023728370667,0.548903226852417,0.005431488621979952,0.24179095029830933,0.40750652551651,0.0008218844304792583,0.24958783388137817,0.31645098328590393,-0.012265724129974842,0.2549694776535034,0.2365265190601349,-0.02389875054359436,0.18567520380020142,0.5787057876586914,-6.100388782215305e-05,0.17972810566425323,0.4759610891342163,-0.011351576074957848,0.1750527322292328,0.40868818759918213,-0.020536309108138084,0.1736050546169281,0.3437846302986145,-0.02741393633186817
